,State_abv,City,CH_Latitude,CH_Longitude,State
7114,IN,Crown Point,41.423269700000006,-87.36411217116392,Indiana
7115,IN,Fort Wayne,41.074377,-85.220106,Indiana
7116,IN,Richmond,39.827217,-84.908363,Indiana
7117,IN,Evansville,37.985546,-87.600146,Indiana
7118,IN,Indianapolis,39.904578,-86.050417,Indiana
7119,IL,LaSalle,41.330169,-89.100367,Illinois
7120,IL,McLeansboro,38.089832,-88.536104,Illinois
7121,IL,Schaumburg,42.068676,-88.043382,Illinois
7122,IL,Schiller Park,41.961896,-87.861416,Illinois
7123,IL,Springfield,39.758199,-89.609061,Illinois
7124,FL,Port St. Lucie,27.26538,-80.411332,Florida
7125,OR,Chiloquin,42.570427,-121.881928,Oregon
7126,FL,Port St. Joe,29.814455,-85.301447,Florida
7127,OR,Klamath Falls,42.193955,-121.795462,Oregon
7128,MN,Prior Lake,44.707731,-93.41018,Minnesota
7129,MN,Rochester,43.993067,-92.46326,Minnesota
7130,NV,Beatty,36.9139,-116.754253,Nevada
7131,OR,Halsey,44.388302,-123.064601,Oregon
7132,OR,Cottage Grove,43.804346,-123.045188,Oregon
7133,OR,Grants Pass,42.461886,-123.322942,Oregon
7134,OR,McKenzie Bridge,44.173131,-122.221159,Oregon
7135,OR,Sisters,44.297746,-121.562018,Oregon
7136,OR,Hood River,45.710116,-121.516401,Oregon
7137,WA,Tumwater,46.99353,-122.908081,Washington
7138,WA,Leavenworth,47.59501,-120.664684,Washington
7139,OR,Detroit,44.733181,-122.150001,Oregon
7140,WA,Sultan,47.862157,-121.816597,Washington
7141,OR,Astoria,46.190172,-123.833328,Oregon
7142,OR,Newberg,45.30867,-122.941716,Oregon
7143,OR,Banks,45.61007,-123.11286,Oregon
7144,OR,Florence,43.976542,-124.087455,Oregon
7145,OR,Scappoose,45.741826,-122.877316,Oregon
7146,OR,McMinnville,45.210788,-123.197763,Oregon
7147,OR,Mill City,44.756895,-122.480022,Oregon
7148,OR,Welches,45.344393,-121.947981,Oregon
7149,OR,Lincoln City,44.970156,-124.014111,Oregon
7150,OR,Cascade Locks,45.67071,-121.88823,Oregon
7151,OR,Yachats,44.312715,-124.105434,Oregon
7152,OR,Elkton,43.63635,-123.565872,Oregon
7153,OR,Warm Springs,44.76316,-121.25056,Oregon
7154,OR,Reedsport,43.697984,-124.112514,Oregon
7155,OR,Monmouth,44.846196,-123.229619,Oregon
7156,WA,Cle Elum,47.208469,-121.019582,Washington
7157,OR,Grand Ronde,45.060267,-123.57813,Oregon
7158,WA,Snoqualmie Pass,47.42094,-121.4113,Washington
7159,OR,Veneta,44.051007,-123.351922,Oregon
7160,OR,Tillamook,45.474795,-123.845554,Oregon
7161,OR,Cannon Beach,45.890201,-123.954666,Oregon
7162,OR,Coos Bay,43.357193,-124.211286,Oregon
7163,OR,Albany,44.556383,-123.066374,Oregon
7164,OR,Redmond,44.26766,-121.17681,Oregon
7165,OR,WESTPORT,46.130686,-123.373559,Oregon
7166,OR,The Dalles,45.606773,-121.199696,Oregon
7167,OR,Government Camp,45.30191,-121.7733,Oregon
7168,CA,San Diego,32.8224,-117.14836,California
7169,CA,Corona,33.878818,-117.651047,California
7170,CA,Fullerton,33.858993,-117.941379,California
7171,MI,Flint,42.957467,-83.652711,Michigan
7172,OH,Springfield,39.938071,-83.805724,Ohio
7173,OH,South Lebanon,39.378782,-84.224219,Ohio
7174,MI,Plymouth,42.395293,-83.482131,Michigan
7175,OH,Massillon,40.800686,-81.524828,Ohio
7176,OH,Chillicothe,39.337753,-82.949493,Ohio
7177,OH,Findlay,41.059021,-83.66407,Ohio
7178,OH,Berea,41.389158,-81.852243,Ohio
7179,OH,Cleveland,41.419031,-81.73344,Ohio
7180,OH,Ravenna,41.110799,-81.243231,Ohio
7181,OH,Cincinnati,39.293116,-84.563772,Ohio
7182,OH,Columbus,39.972109,-82.912859,Ohio
7183,IL,Montgomery,41.717821,-88.374536,Illinois
7184,IL,Shorewood,41.536669,-88.200099,Illinois
7185,IL,Naperville,41.782975,-88.205743,Illinois
7186,IL,Glenwood,41.539009,-87.63587,Illinois
7187,IL,Burbank,41.749109,-87.760111,Illinois
7188,IL,Plainfield,41.593295,-88.186713,Illinois
7189,MD,Baltimore,39.291205,-76.609313,Maryland
7190,CO,Aspen,39.225683,-106.865041,Colorado
7191,NC,Greenville,35.605353,-77.372908,North Carolina
7192,NC,Durham,35.924773,-78.84572,North Carolina
7193,NC,Winterville,35.552537,-77.405009,North Carolina
7194,NC,High Point,36.059654,-79.960998,North Carolina
7195,NC,Greenville,35.583034,-77.311183,North Carolina
7196,NC,Zebulon,35.839632,-78.324771,North Carolina
7197,NC,Rocky Mount,35.982299,-77.809692,North Carolina
7198,NC,Rocky Mount,36.022606,-77.768219,North Carolina
7199,NC,Asheboro,35.694426,-79.796561,North Carolina
7200,NC,Greensboro,36.075643,-79.912545,North Carolina
7201,NC,Henderson,36.330328,-78.447284,North Carolina
7202,NC,Archdale,35.899026,-79.946301,North Carolina
7203,NC,Wendell,35.803382,-78.420874,North Carolina
7204,NC,Louisburg,36.096614,-78.296322,North Carolina
7205,NC,Greenville,35.656316,-77.365476,North Carolina
7206,NC,Greensboro,36.116659,-79.873514,North Carolina
7207,NC,Rocky Mount,35.971963,-77.895664,North Carolina
7208,NC,Wake Forest,35.950311,-78.508535,North Carolina
7209,NC,Washington,35.565042,-77.07616,North Carolina
7210,NC,Raleigh,35.666636,-78.698882,North Carolina
7211,NC,Smithfield,35.504709,-78.32579,North Carolina
7212,NC,Raleigh,35.634967,-78.714209,North Carolina
7213,NC,Morrisville,35.846916,-78.836095,North Carolina
7214,NC,Raleigh,35.848857,-78.587499,North Carolina
7215,NC,Raleigh,35.862906,-78.599158,North Carolina
7216,NC,High Point,35.974079,-80.034162,North Carolina
7217,NC,Roxboro,36.408036,-78.977509,North Carolina
7218,NC,Apex,35.721951,-78.820929,North Carolina
7219,NC,Clayton,35.633944,-78.494786,North Carolina
7220,NC,Garner,35.616215,-78.53559,North Carolina
7221,WV,Elkins,38.907672,-79.844137,West Virginia
7222,WV,Culloden,38.419724,-82.041543,West Virginia
7223,KY,Richmond,37.75523,-84.27074,Kentucky
7224,KY,Versailles,38.044115,-84.665233,Kentucky
7225,KY,Pikeville,37.471781,-82.529225,Kentucky
7226,KY,Lexington,38.041322,-84.470776,Kentucky
7227,MI,White Lake,42.655499,-83.475852,Michigan
7228,MI,Wyoming,42.913609,-85.724304,Michigan
7229,MI,Farmington,42.440879,-83.376013,Michigan
7230,MI,Comstock Park,43.048298,-85.689117,Michigan
7231,MI,Troy,42.562962,-83.107587,Michigan
7232,MI,South Lyon,42.445819,-83.649886,Michigan
7233,MI,Kentwood,42.869671,-85.64476,Michigan
7234,MI,Fenton,42.789069,-83.736468,Michigan
7235,MI,Detroit,42.332661,-83.03679,Michigan
7236,MI,Flint,43.00251,-83.772148,Michigan
7237,MI,Gaylord,45.02768,-84.68365,Michigan
7238,MI,Kalamazoo,42.241577,-85.67831,Michigan
7239,PA,North Versailles,40.370054,-79.786337,Pennsylvania
7240,PA,Perryopolis,40.085545,-79.761279,Pennsylvania
7241,PA,Lemont Furnace,39.941607,-79.658235,Pennsylvania
7242,PA,Greensburg,40.263895,-79.565561,Pennsylvania
7243,PA,Zelienople,40.759387,-80.114996,Pennsylvania
7244,PA,Sharon,41.23041,-80.505559,Pennsylvania
7245,TN,Baxter,36.14039018906882,-85.62924776983641,Tennessee
7246,TN,Murfreesboro,35.786256,-86.400758,Tennessee
7247,TN,Mt. Juliet,36.231282,-86.529904,Tennessee
7248,TN,Chattanooga,35.043497,-85.279623,Tennessee
7249,TN,Tullahoma,35.367115,-86.216699,Tennessee
7250,TN,Clarksville,36.546633,-87.376663,Tennessee
7251,TN,Columbia,35.651022,-87.012975,Tennessee
7252,WI,Milwaukee,43.002614,-87.924093,Wisconsin
7253,WI,Kenosha,42.566593,-87.955629,Wisconsin
7254,WY,Pinedale,42.8666284,-109.8923465,Wyoming
7255,MN,Winona,44.051697,-91.682616,Minnesota
7256,NH,Claremont,43.378337,-72.352052,New Hampshire
7257,NH,Hudson,42.821068,-71.413521,New Hampshire
7258,NH,Loudon,43.326232,-71.47471,New Hampshire
7259,NH,Rochester,43.274013,-70.975178,New Hampshire
7260,IN,Anderson,40.181418,-85.671064,Indiana
7261,NV,Las Vegas,36.247314,-115.240295,Nevada
7262,UT,Santaquin,39.984922,-111.811188,Utah
7263,PA,Tunkhannock,41.537864,-75.934198,Pennsylvania
7264,IN,Evansville,38.000991,-87.493113,Indiana
7265,KY,Owensboro,37.757831,-87.074144,Kentucky
7266,MI,Sturgis,41.79589,-85.428277,Michigan
7267,IL,Round Lake Beach,42.379105,-88.065186,Illinois
7268,IL,Flossmoor,41.528024,-87.705588,Illinois
7269,WI,Waukesha,42.988501,-88.22046,Wisconsin
7270,MI,Flat Rock,42.109028,-83.284831,Michigan
7271,WI,Pewaukee,43.112549,-88.258347,Wisconsin
7272,WA,Seattle,47.517816,-122.315665,Washington
7273,WA,Shoreline,47.776838,-122.313326,Washington
7274,MN,Worthington,43.635546,-95.592657,Minnesota
7275,OK,Oklahoma City,35.507948,-97.564657,Oklahoma
7276,MN,Duluth,46.731172,-92.180261,Minnesota
7277,ND,Williston,48.161203,-103.644226,North Dakota
7278,VT,Burlington,44.47851,-73.211731,Vermont
7279,IA,Spencer,43.197338,-95.150692,Iowa
7280,GA,Savannah,32.054252,-81.16585,Georgia
7281,GA,Riverdale,33.546944,-84.408559,Georgia
7282,ID,Pocatello,42.909627,-112.450552,Idaho
7283,KY,Louisville,38.178219,-85.819389,Kentucky
7284,KY,Louisville,38.209721,-85.668877,Kentucky
7285,IL,Bensenville,41.972486,-87.957955,Illinois
7286,IL,Algonquin,42.155144,-88.265034,Illinois
7287,OH,Columbus,39.889171,-82.929471,Ohio
7288,OH,Fairfield,39.323219,-84.506216,Ohio
7289,OH,Cincinnati,39.220039,-84.586084,Ohio
7290,OH,Hamilton,39.382548,-84.547883,Ohio
7291,OH,Springdale,39.302192,-84.466243,Ohio
7292,TN,Smyrna,35.995711,-86.496684,Tennessee
7293,FL,Bradenton,27.496602,-82.50136,Florida
7294,IA,Hartley,43.185076,-95.477365,Iowa
7295,OR,Central Point,42.37655,-122.898932,Oregon
7296,TX,Aubrey,33.268071,-96.984508,Texas
7297,MD,Baltimore,39.252902,-76.533407,Maryland
7298,MD,Cecilton,39.404536,-75.868437,Maryland
7299,NH,Epping,43.02207,-71.102907,New Hampshire
7300,NC,Statesville,35.802702,-80.90595,North Carolina
7301,OH,Columbus,39.916146,-83.134395,Ohio
7302,MN,Breckenridge,46.25662783661916,-96.5843537447052,Minnesota
7303,CA,Exeter,36.285323,-119.136643,California
7304,WI,Waunakee,43.186734,-89.437868,Wisconsin
7305,MA,Norwood,42.19704,-71.185259,Massachusetts
7306,NJ,Woodcliff Lake,41.0349328,-74.0730244,New Jersey
7307,WA,Everett,47.906308,-122.237601,Washington
7308,OR,Madras,44.630769,-121.131472,Oregon
7309,OR,Hillsboro,45.55102,-122.939917,Oregon
7310,LA,New Orleans,29.947713,-90.074295,Louisiana
7311,OH,Grove City,39.881378,-83.093302,Ohio
7312,MD,Glenelg,39.264289,-76.985668,Maryland
7313,CA,Porterville,36.06369249999999,-119.0180694,California
7314,NJ,Newton,41.02487,-74.769287,New Jersey
7315,NJ,Bridgeton,39.452698,-75.214005,New Jersey
7316,VA,Rustburg,37.279301,-79.167901,Virginia
7317,VA,Lovingston,37.750975,-78.87847,Virginia
7318,NJ,East Rutherford,40.805031,-74.07776,New Jersey
7319,CT,Hartford,41.740108,-72.656123,Connecticut
7320,CT,Danbury,41.406694,-73.429441,Connecticut
7321,OH,Dayton,39.82429,-84.240282,Ohio
7322,MD,Baltimore,39.318709,-76.647197,Maryland
7323,MD,Baltimore,39.288621,-76.576047,Maryland
7324,RI,Middletown,41.529574,-71.298611,Rhode Island
7325,NY,Syracuse,43.035315,-76.152907,New York
7326,CA,Lancaster,34.659278,-118.134306,California
7327,CA,Blythe,33.611787,-114.609392,California
7328,CA,Yucca Valley,34.120654,-116.438831,California
7329,CA,Oakley,38.001945,-121.740451,California
7330,CA,Chico,39.70818,-121.818328,California
7331,CA,Rocklin,38.797984,-121.221934,California
7332,CA,Chula Vista,32.655066,-116.970079,California
7333,CA,San Marcos,33.144045,-117.183366,California
7334,CA,Bakersfield,35.394649,-119.034205,California
7335,CA,Merced,37.283593,-120.48665,California
7336,CA,Mojave,35.055211,-118.158485,California
7337,CA,Ridgecrest,35.622136,-117.684251,California
7338,CA,Visalia,36.340683,-119.408607,California
7339,CA,El Centro,32.793156,-115.545433,California
7340,CA,Victorville,34.476158,-117.284829,California
7341,CA,Angels Camp,38.050227,-120.529201,California
7342,CA,Bishop,37.376332,-118.432976,California
7343,CA,Napa,38.254724,-122.275829,California
7344,CA,Palm Springs,33.832874,-116.515053,California
7345,CA,Petaluma,38.226796,-122.588548,California
7346,CA,Ukiah,39.138885,-123.202645,California
7347,CO,Longmont,40.163239,-105.079483,Colorado
7348,CO,Loveland,40.462042,-105.081772,Colorado
7349,CO,Montrose,38.516859,-107.919588,Colorado
7350,GA,Gainesville,34.262887,-83.865654,Georgia
7351,LA,Alexandria,31.278294,-92.44696,Louisiana
7352,LA,Delhi,32.453293,-91.501566,Louisiana
7353,LA,Gonzales,30.219337,-90.931595,Louisiana
7354,LA,Gray,29.69497,-90.78435,Louisiana
7355,LA,Jeanerette,29.973659,-91.749803,Louisiana
7356,LA,Lafayette,30.168788,-91.987998,Louisiana
7357,LA,Lake Charles,30.234433,-93.183823,Louisiana
7358,LA,Metairie,29.969373,-90.178497,Louisiana
7359,LA,Monroe,32.503416,-92.087529,Louisiana
7360,LA,Opelousas,30.558552,-92.071879,Louisiana
7361,LA,Covington,30.462848,-90.083417,Louisiana
7362,LA,Harvey,29.869576,-90.083924,Louisiana
7363,NC,Hickory,35.711672,-81.28664,North Carolina
7364,OK,Altus,34.637731,-99.309822,Oklahoma
7365,OK,Enid,36.4052281,-97.8515079,Oklahoma
7366,OK,Shawnee,35.344925,-96.913698,Oklahoma
7367,OK,Stillwater,36.111824,-97.052667,Oklahoma
7368,OK,Woodward,36.407376,-99.380525,Oklahoma
7369,OK,Ardmore,34.17276,-97.24105,Oklahoma
7370,OK,Clinton,35.4653,-98.985,Oklahoma
7371,OK,Hugo,34.009457,-95.497155,Oklahoma
7372,OK,McAlester,34.8856495,-95.7747077,Oklahoma
7373,OK,Muskogee,35.769632,-95.374544,Oklahoma
7374,OK,Ponca City,36.720911,-97.096261,Oklahoma
7375,OK,Sallisaw,35.4455061595669,-94.79780178465576,Oklahoma
7376,OK,Vinita,36.655958,-95.130261,Oklahoma
7377,TX,Conroe,30.355741,-95.429249,Texas
7378,NJ,Manasquan,40.123547,-74.052784,New Jersey
7379,OR,Portland,45.573211,-122.561278,Oregon
7380,MD,North East,39.611518,-75.931905,Maryland
7381,PA,Harrisville,41.203011,-79.975341,Pennsylvania
7382,TX,Houston,29.88145,-95.407351,Texas
7383,AL,Montgomery,32.413738,-86.30555,Alabama
7384,KS,Lenexa,38.932317,-94.757712,Kansas
7385,KY,Lexington,38.076869,-84.528863,Kentucky
7386,LA,Shreveport,32.483427,-93.769714,Louisiana
7387,LA,New Orleans,30.02562,-90.025993,Louisiana
7388,PA,New Stanton,40.222721,-79.611921,Pennsylvania
7389,TX,Dallas,32.883932,-96.881449,Texas
7390,VA,Roanoke,37.318036,-79.978267,Virginia
7391,WV,South Charleston,38.365591,-81.705988,West Virginia
7392,TX,Amarillo,35.191582,-101.748347,Texas
7393,TN,Chattanooga,35.071592,-85.186675,Tennessee
7394,SC,West Columbia,33.931815,-81.109327,South Carolina
7395,TX,El Paso,31.816561,-106.395147,Texas
7396,TX,Fort Worth,32.980453,-97.247266,Texas
7397,KS,Kansas City,39.108085,-94.610264,Kansas
7398,AZ,Phoenix,33.484648,-112.127089,Arizona
7399,NV,Sparks,39.533434,-119.707201,Nevada
7400,GA,Tifton,31.44363,-83.538235,Georgia
7401,PA,Horsham,40.164017,-75.144794,Pennsylvania
7402,CO,Trinidad,37.191083,-104.495932,Colorado
7403,TX,San Antonio,29.484857,-98.365262,Texas
7404,TN,Knoxville,36.021378,-83.99968,Tennessee
7405,TN,Nashville,36.231721,-86.808912,Tennessee
7406,TN,Memphis,35.047344,-89.967716,Tennessee
7407,TX,Dallas,32.883932,-96.881449,Texas
7408,IL,Hodgkins,41.749426,-87.880555,Illinois
7409,IN,Indianapolis,39.901373,-86.252312,Indiana
7410,MO,Earth City,38.775259,-90.467121,Missouri
7411,OH,Columbus,39.982029,-83.134447,Ohio
7412,OH,Maumee,41.588795,-83.671772,Ohio
7413,PA,Harrisburg,40.243249,-76.845762,Pennsylvania
7414,TX,Mesquite,32.792498,-96.665114,Texas
7415,FL,Jacksonville,30.377541,-81.777211,Florida
7416,MS,Jackson,32.267021,-90.202631,Mississippi
7417,IN,Indianapolis,39.834688,-86.25018,Indiana
7418,IL,Markham,41.592337,-87.668012,Illinois
7419,FL,Wesley Chapel,28.185463,-82.364845,Florida
7420,CA,Fresno,36.793731,-119.853366,California
7421,FL,Orlando,28.426947,-81.468171,Florida
7422,WA,Everett,47.90271,-122.246889,Washington
7423,NY,Clymer,42.020413,-79.634017,New York
7424,WA,SeaTac,47.428658,-122.292527,Washington
7425,WA,Vancouver,45.661567,-122.694375,Washington
7426,MO,Kansas City,39.24652,-94.631174,Missouri
7427,MD,White Marsh,39.380418,-76.428516,Maryland
7428,FL,North Miami,25.883731,-80.226507,Florida
7429,CA,Corona,33.873961,-117.544355,California
7430,MN,Glencoe,44.771559,-94.133325,Minnesota
7431,MN,Minneapolis,44.957052,-93.295442,Minnesota
7432,MN,Eagan,44.789586,-93.225419,Minnesota
7433,MN,Lakeville,44.683028,-93.284203,Minnesota
7434,MN,Hastings,44.737779,-92.882135,Minnesota
7435,GA,Gainesville,34.267825,-83.81522,Georgia
7436,CA,Sonoma,38.259353,-122.440562,California
7437,HI,Kaneohe,21.435916,-157.826012,Hawaii
7438,HI,Honolulu,21.2942,-157.710545,Hawaii
7439,CA,Los Angeles,33.982929,-118.415287,California
7440,CA,Chula Vista,32.593786,-117.030544,California
7441,IN,Auburn,41.366046,-85.086176,Indiana
7442,TX,Granbury,32.445626,-97.802123,Texas
7443,NY,Bellport,40.806551,-72.947099,New York
7444,NE,North Platte,41.1010672,-100.7272963,Nebraska
7445,NC,Murphy,35.06212,-83.961886,North Carolina
7446,GA,Martinez,33.506832,-82.083706,Georgia
7447,VA,Front Royal,38.916118,-78.193932,Virginia
7448,OK,Oklahoma City,35.462338,-97.654087,Oklahoma
7449,MO,Columbia,38.912379,-92.318968,Missouri
7450,VA,Bedford,37.315151,-79.537253,Virginia
7451,SD,Ipswich,45.447883,-99.034995,South Dakota
7452,NE,Columbus,41.44141,-97.388403,Nebraska
7453,PA,Cheswick,40.54965,-79.832323,Pennsylvania
7454,FL,Fort Myers,26.638634,-81.806279,Florida
7455,SC,Greer,34.892858,-82.290211,South Carolina
7456,SC,Greenville,34.830904,-82.369092,South Carolina
7457,SC,Greenville,34.840045,-82.343623,South Carolina
7458,SC,Ladson,32.980996,-80.12647,South Carolina
7459,SC,North Charleston,32.919119,-80.10146,South Carolina
7460,SC,Ladson,32.990044,-80.100417,South Carolina
7461,SC,Lyman,34.956668,-82.128038,South Carolina
7462,CA,Murrieta,33.545881,-117.191846,California
7463,SC,Greenville,34.821683,-82.416933,South Carolina
7464,IA,Johnston,41.655806,-93.735802,Iowa
7465,IA,Sioux City,42.490031,-96.397375,Iowa
7466,MO,Joplin,37.051268,-94.478468,Missouri
7467,IA,Coralville,41.670368,-91.567734,Iowa
7468,OK,Muskogee,35.770551,-95.323243,Oklahoma
7469,IA,Windsor Heights,41.600738,-93.717681,Iowa
7470,PA,Greensburg,40.30982,-79.508816,Pennsylvania
7471,MI,Davidson,43.055437,-83.518062,Michigan
7472,NY,Gates,43.139294,-77.666717,New York
7473,NY,Liverpool,43.120271,-76.220444,New York
7474,TN,Fayetteville,35.165628,-86.535068,Tennessee
7475,OK,Guthrie,35.87844,-97.392471,Oklahoma
7476,CO,Denver,39.773537,-104.867049,Colorado
7477,WI,Wisconsin Rapids,44.406171,-89.782004,Wisconsin
7478,WI,Neshkoro,43.957183,-89.217005,Wisconsin
7479,WA,Kirkland,47.707294,-122.174855,Washington
7480,IN,Peru,40.748182,-86.065265,Indiana
7481,WA,Seattle,47.59502313436483,-122.3218664248535,Washington
7482,WA,Seattle,47.615865,-122.344791,Washington
7483,WA,Seattle,47.631009,-122.355067,Washington
7484,WA,Seattle,47.533682,-122.354436,Washington
7485,WA,Seattle,47.664944,-122.317187,Washington
7486,WA,Seattle,47.66869,-122.377453,Washington
7487,WA,Seattle,47.615531,-122.315159,Washington
7488,WA,Seattle,47.548499,-122.276096,Washington
7489,WA,Seattle,47.584398,-122.388755,Washington
7490,WA,Seattle,47.704827,-122.341133,Washington
7491,WA,Seattle,47.512707,-122.263287,Washington
7492,WA,Seattle,47.62608,-122.291281,Washington
7493,WA,Seattle,47.571203,-122.36185,Washington
7494,WA,Seattle,47.721105,-122.297289,Washington
7495,WA,Seattle,47.640104,-122.400533,Washington
7496,WA,Seattle,47.721254,-122.340924,Washington
7497,WA,Seattle,47.570654,-122.329081,Washington
7498,WA,Seattle,47.533064,-122.332856,Washington
7499,GA,Cumming,34.158972,-84.159288,Georgia
7500,MN,Ramsey,45.235002,-93.468613,Minnesota
7501,WA,Olympia,47.034344,-122.89857,Washington
7502,WA,Kirkland,47.677725,-122.182402,Washington
7503,WA,Seattle,47.593875,-122.323801,Washington
7504,LA,Baton Rouge,30.445855,-91.007288,Louisiana
7505,CT,Norwich,41.575804,-72.1101,Connecticut
7506,AL,Dothan,31.271465,-85.376436,Alabama
7507,FL,Ocala,29.267909,-82.191578,Florida
7508,PA,Kutztown,40.580896,-75.706664,Pennsylvania
7509,NC,Hillsborough,36.092325,-79.106383,North Carolina
7510,NC,Salisbury,35.64178,-80.47421,North Carolina
7511,NC,Troutman,35.671504,-80.855597,North Carolina
7512,CA,Los Angeles,34.18993277467182,-118.4481874,California
7513,GA,Atlanta,33.77113434449849,-84.39728780000002,Georgia
7514,GA,Atlanta,33.613733,-84.49906,Georgia
7515,NJ,Piscataway,40.515163,-74.433665,New Jersey
7516,OK,Oklahoma City,35.471218,-97.693186,Oklahoma
7517,TN,Smyrna,35.972899,-86.487196,Tennessee
7518,TN,Shelbyville,35.521463,-86.45476,Tennessee
7519,TN,Lewisburg,35.437726,-86.754967,Tennessee
7520,WI,New Berlin,42.954261,-88.113009,Wisconsin
7521,CA,Palo Alto,37.444686,-122.165349,California
7522,CA,Los Angeles,34.019032,-118.277869,California
7523,CA,Los Angeles,34.057008,-118.259212,California
7524,CA,Los Angeles,34.172346,-118.552804,California
7525,CA,Los Angeles,34.142312,-118.373861,California
7526,NE,Gretna,41.099551,-96.245783,Nebraska
7527,AR,Conway,35.066072,-92.422484,Arkansas
7528,GA,Hapeville,33.653984,-84.397653,Georgia
7529,AR,Little Rock,34.7403,-92.372578,Arkansas
7530,NC,Gastonia,35.27153,-81.141587,North Carolina
7531,NJ,Trenton,40.252324,-74.840182,New Jersey
7532,TX,New Braunfels,29.726935,-98.07605,Texas
7533,TN,Dandridge,36.010385,-83.532717,Tennessee
7534,AR,Paragould,36.05958131404496,-90.5473249251312,Arkansas
7535,MN,Willmar,45.109597,-95.039645,Minnesota
7536,MN,Woodbury,44.888566,-92.944851,Minnesota
7537,MN,Oakdale,44.99687258684732,-92.9558672883606,Minnesota
7538,MN,Coon Rapids,45.154373,-93.305371,Minnesota
7539,OH,New Carlisle,39.940616,-84.024858,Ohio
7540,OH,Moraine,39.713376,-84.214739,Ohio
7541,UT,St. George,37.081803,-113.580826,Utah
7542,MN,Big Lake,45.332916,-93.74092,Minnesota
7543,GA,Austell,33.771288,-84.558434,Georgia
7544,MI,Riverview,42.159744,-83.212429,Michigan
7545,CT,Mystic,41.373074,-71.954088,Connecticut
7546,CA,Alturas,41.491382,-120.547904,California
7547,OR,Burns,43.585768,-119.049574,Oregon
7548,OR,Enterprise,45.420509,-117.275578,Oregon
7549,CA,Fall River Mills,41.044887,-121.408363,California
7550,OR,Canyon City,44.393585,-118.948758,Oregon
7551,OR,Klamath Falls,42.218793,-121.772593,Oregon
7552,OR,La Grande,45.341144,-118.050761,Oregon
7553,ID,Nampa,43.569285,-116.545342,Idaho
7554,OR,Redmond,44.259112,-121.169506,Oregon
7555,OR,Lakeview,42.193475,-120.3559,Oregon
7556,CA,Susanville,40.399903,-120.615919,California
7557,CA,Tulelake,41.997506,-121.514827,California
7558,OH,Kettering,39.661211,-84.127296,Ohio
7559,GA,McDonough,33.40723,-84.167619,Georgia
7560,NY,Bronx,40.805695,-73.880803,New York
7561,MN,Brooklyn Park,45.125914,-93.358699,Minnesota
7562,OH,Van Wert,40.875584,-84.602468,Ohio
7563,OH,Fairborn,39.777724,-84.073316,Ohio
7564,MD,Takoma Park,38.981991,-77.010571,Maryland
7565,CA,Dinuba,36.5311181,-119.382897,California
7566,MD,Baltimore,39.279829,-76.622383,Maryland
7567,GA,Woodstock,34.12362582141277,-84.52387522883606,Georgia
7568,VA,Danville,36.580163,-79.309071,Virginia
7569,CA,Gilroy,37.00389060820536,-121.5388610396423,California
7570,UT,Salt Lake City,40.725703,-111.920726,Utah
7571,CA,Apple Valley,34.495323,-117.183586,California
7572,VA,Woodbridge,38.639099,-77.298095,Virginia
7573,MN,St. Cloud,45.568066,-94.133806,Minnesota
7574,OH,Akron,41.051928,-81.538747,Ohio
7575,OR,Madras,44.629007,-121.129054,Oregon
7576,OR,Port Orford,42.74927,-124.497018,Oregon
7577,OR,Woodburn,45.15136,-122.87629,Oregon
7578,OR,Brookings,42.05418,-124.28892,Oregon
7579,MI,Shelbyville,42.616228,-85.662521,Michigan
7580,TN,Lebanon,36.188573,-86.326256,Tennessee
7581,MN,Shoreview,45.062681,-93.106823,Minnesota
7582,CA,Coalinga,36.2561,-120.248181,California
7583,CA,Tulare,36.225598,-119.333601,California
7584,CA,Oceanside,33.207383,-117.387849,California
7585,AL,Birmingham,33.528486,-86.794315,Alabama
7586,IL,Homewood,41.571315,-87.653619,Illinois
7587,AL,Talladega,33.422272,-86.140207,Alabama
7588,TX,Grand Prairie,32.738824,-96.955431,Texas
7589,VA,Quantico,38.513356,-77.306226,Virginia
7590,CA,North Island,32.710006,-117.203855,California
7591,HI,Kaneohe Bay,21.441724,-157.759048,Hawaii
7592,VA,Quantico,38.513356,-77.306226,Virginia
7593,CA,Tracy,37.724623,-121.398169,California
7594,OH,Bedford Heights,41.417166,-81.501414,Ohio
7595,CA,West Sacramento,38.572721,-121.546207,California
7596,MD,Baltimore,39.301926,-76.543816,Maryland
7597,OK,Lawton,34.584172,-98.396813,Oklahoma
7598,OK,Lawton,34.584172,-98.396813,Oklahoma
7599,MN,St. Cloud,45.557407,-94.12921,Minnesota
7600,MI,Mt. Pleasant,43.6133762,-84.786947,Michigan
7601,OK,El Reno,35.514933,-97.948691,Oklahoma
7602,IA,Ames,42.000598,-93.610816,Iowa
7603,TN,Knoxville,35.966518,-83.991825,Tennessee
7604,TN,Knoxville,35.95953,-83.924911,Tennessee
7605,NM,Gallup,35.502851,-108.848447,New Mexico
7606,CA,Lost Hills,35.617189,-119.656363,California
7607,MN,Rochester,44.060902,-92.468407,Minnesota
7608,MN,New Hope,45.033255,-93.384686,Minnesota
7609,MN,Oakdale,44.963785,-92.96267,Minnesota
7610,OH,Kent,41.159103,-81.360416,Ohio
7611,FL,Leesburg,28.830736,-81.886909,Florida
7612,VT,Stowe,44.476692,-72.716069,Vermont
